gId,filename,catalog_timestamp_utc,station,event_id,case_type
8596046,3RIMG_12AUG2020_1445_L2B_CMK_V01R00.h5,2020-08-12T14:45:00Z,VIDP,VIDP_TS_04_20200812T15,thunderstorm_episode
8596084,3RIMG_12AUG2020_1515_L2B_CMK_V01R00.h5,2020-08-12T15:15:00Z,VIDP,VIDP_TS_04_20200812T15,thunderstorm_episode
8596062,3RIMG_12AUG2020_1545_L2B_CMK_V01R00.h5,2020-08-12T15:45:00Z,VIDP,VIDP_TS_04_20200812T15,thunderstorm_episode
8596185,3RIMG_12AUG2020_1615_L2B_CMK_V01R00.h5,2020-08-12T16:15:00Z,VIDP,VIDP_TS_04_20200812T15,thunderstorm_episode
8596190,3RIMG_12AUG2020_1645_L2B_CMK_V01R00.h5,2020-08-12T16:45:00Z,VIDP,VIDP_TS_04_20200812T15,thunderstorm_episode
8596567,3RIMG_12AUG2020_1715_L2B_CMK_V01R00.h5,2020-08-12T17:15:00Z,VIDP,VIDP_TS_04_20200812T15,thunderstorm_episode
8596570,3RIMG_12AUG2020_1745_L2B_CMK_V01R00.h5,2020-08-12T17:45:00Z,VIDP,VIDP_TS_04_20200812T15,thunderstorm_episode
9286024,3RIMG_13MAY2021_0115_L2B_CMK_V01R00.h5,2021-05-13T01:15:00Z,VECC,VECC_CTL_03_20210527T03,control
9286074,3RIMG_13MAY2021_0145_L2B_CMK_V01R00.h5,2021-05-13T01:45:00Z,VECC,VECC_CTL_03_20210527T03,control
9286120,3RIMG_13MAY2021_0215_L2B_CMK_V01R00.h5,2021-05-13T02:15:00Z,VECC,VECC_CTL_03_20210527T03,control
9286168,3RIMG_13MAY2021_0245_L2B_CMK_V01R00.h5,2021-05-13T02:45:00Z,VECC,VECC_CTL_03_20210527T03,control
9286247,3RIMG_13MAY2021_0315_L2B_CMK_V01R00.h5,2021-05-13T03:15:00Z,VECC,VECC_CTL_03_20210527T03,control
9286348,3RIMG_13MAY2021_0345_L2B_CMK_V01R00.h5,2021-05-13T03:45:00Z,VECC,VECC_CTL_03_20210527T03,control
9286394,3RIMG_13MAY2021_0415_L2B_CMK_V01R00.h5,2021-05-13T04:15:00Z,VECC,VECC_CTL_03_20210527T03,control
9286449,3RIMG_13MAY2021_0445_L2B_CMK_V01R00.h5,2021-05-13T04:45:00Z,VECC,VECC_CTL_03_20210527T03,control
9286494,3RIMG_13MAY2021_0515_L2B_CMK_V01R00.h5,2021-05-13T05:15:00Z,VECC,VECC_CTL_03_20210527T03,control
9286545,3RIMG_13MAY2021_0545_L2B_CMK_V01R00.h5,2021-05-13T05:45:00Z,VECC,VECC_CTL_03_20210527T03,control
9286603,3RIMG_13MAY2021_0615_L2B_CMK_V01R00.h5,2021-05-13T06:15:00Z,VECC,VECC_CTL_03_20210527T03,control
9286650,3RIMG_13MAY2021_0645_L2B_CMK_V01R00.h5,2021-05-13T06:45:00Z,VECC,VECC_CTL_03_20210527T03,control
9286699,3RIMG_13MAY2021_0715_L2B_CMK_V01R00.h5,2021-05-13T07:15:00Z,VECC,VECC_CTL_03_20210527T03,control
9286759,3RIMG_13MAY2021_0745_L2B_CMK_V01R00.h5,2021-05-13T07:45:00Z,VECC,VECC_CTL_03_20210527T03,control
9286807,3RIMG_13MAY2021_0815_L2B_CMK_V01R00.h5,2021-05-13T08:15:00Z,VECC,VECC_CTL_03_20210527T03,control
9286831,3RIMG_13MAY2021_0845_L2B_CMK_V01R00.h5,2021-05-13T08:45:00Z,VECC,VECC_CTL_03_20210527T03,control
9286873,3RIMG_13MAY2021_0915_L2B_CMK_V01R00.h5,2021-05-13T09:15:00Z,VECC,VECC_CTL_03_20210527T03,control
9286917,3RIMG_13MAY2021_0945_L2B_CMK_V01R00.h5,2021-05-13T09:45:00Z,VECC,VECC_CTL_03_20210527T03,control
9286953,3RIMG_13MAY2021_1015_L2B_CMK_V01R00.h5,2021-05-13T10:15:00Z,VECC,VECC_CTL_03_20210527T03,control
9286996,3RIMG_13MAY2021_1045_L2B_CMK_V01R00.h5,2021-05-13T10:45:00Z,VECC,VECC_CTL_03_20210527T03,control
9287040,3RIMG_13MAY2021_1115_L2B_CMK_V01R00.h5,2021-05-13T11:15:00Z,VECC,VECC_CTL_03_20210527T03,control
9287084,3RIMG_13MAY2021_1145_L2B_CMK_V01R00.h5,2021-05-13T11:45:00Z,VECC,VECC_CTL_03_20210527T03,control
9287129,3RIMG_13MAY2021_1215_L2B_CMK_V01R00.h5,2021-05-13T12:15:00Z,VECC,VECC_CTL_03_20210527T03,control
9287173,3RIMG_13MAY2021_1245_L2B_CMK_V01R00.h5,2021-05-13T12:45:00Z,VECC,VECC_CTL_03_20210527T03,control
9287214,3RIMG_13MAY2021_1315_L2B_CMK_V01R00.h5,2021-05-13T13:15:00Z,VECC,VECC_CTL_03_20210527T03,control
9287266,3RIMG_13MAY2021_1345_L2B_CMK_V01R00.h5,2021-05-13T13:45:00Z,VECC,VECC_CTL_03_20210527T03,control
9287311,3RIMG_13MAY2021_1415_L2B_CMK_V01R00.h5,2021-05-13T14:15:00Z,VECC,VECC_CTL_03_20210527T03,control
9287359,3RIMG_13MAY2021_1445_L2B_CMK_V01R00.h5,2021-05-13T14:45:00Z,VECC,VECC_CTL_03_20210527T03,control
9287405,3RIMG_13MAY2021_1515_L2B_CMK_V01R00.h5,2021-05-13T15:15:00Z,VECC,VECC_CTL_03_20210527T03,control
9287455,3RIMG_13MAY2021_1545_L2B_CMK_V01R00.h5,2021-05-13T15:45:00Z,VECC,VECC_CTL_03_20210527T03,control
9287507,3RIMG_13MAY2021_1615_L2B_CMK_V01R00.h5,2021-05-13T16:15:00Z,VECC,VECC_CTL_03_20210527T03,control
9287551,3RIMG_13MAY2021_1645_L2B_CMK_V01R00.h5,2021-05-13T16:45:00Z,VECC,VECC_CTL_03_20210527T03,control
9287582,3RIMG_13MAY2021_1715_L2B_CMK_V01R00.h5,2021-05-13T17:15:00Z,VECC,VECC_CTL_03_20210527T03,control
9315490,3RIMG_27MAY2021_0114_L2B_CMK_V01R00.h5,2021-05-27T01:14:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9315794,3RIMG_27MAY2021_0144_L2B_CMK_V01R00.h5,2021-05-27T01:44:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9315575,3RIMG_27MAY2021_0214_L2B_CMK_V01R00.h5,2021-05-27T02:14:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9315636,3RIMG_27MAY2021_0244_L2B_CMK_V01R00.h5,2021-05-27T02:44:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9315693,3RIMG_27MAY2021_0314_L2B_CMK_V01R00.h5,2021-05-27T03:14:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9315749,3RIMG_27MAY2021_0344_L2B_CMK_V01R00.h5,2021-05-27T03:44:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9315816,3RIMG_27MAY2021_0414_L2B_CMK_V01R00.h5,2021-05-27T04:14:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9315869,3RIMG_27MAY2021_0444_L2B_CMK_V01R00.h5,2021-05-27T04:44:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9315921,3RIMG_27MAY2021_0514_L2B_CMK_V01R00.h5,2021-05-27T05:14:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9315984,3RIMG_27MAY2021_0544_L2B_CMK_V01R00.h5,2021-05-27T05:44:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9316069,3RIMG_27MAY2021_0614_L2B_CMK_V01R00.h5,2021-05-27T06:14:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9316139,3RIMG_27MAY2021_0644_L2B_CMK_V01R00.h5,2021-05-27T06:44:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9316215,3RIMG_27MAY2021_0714_L2B_CMK_V01R00.h5,2021-05-27T07:14:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9316276,3RIMG_27MAY2021_0744_L2B_CMK_V01R00.h5,2021-05-27T07:44:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9316334,3RIMG_27MAY2021_0814_L2B_CMK_V01R00.h5,2021-05-27T08:14:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9316390,3RIMG_27MAY2021_0844_L2B_CMK_V01R00.h5,2021-05-27T08:44:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9316441,3RIMG_27MAY2021_0914_L2B_CMK_V01R00.h5,2021-05-27T09:14:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9316497,3RIMG_27MAY2021_0944_L2B_CMK_V01R00.h5,2021-05-27T09:44:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9316588,3RIMG_27MAY2021_1014_L2B_CMK_V01R00.h5,2021-05-27T10:14:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9316662,3RIMG_27MAY2021_1044_L2B_CMK_V01R00.h5,2021-05-27T10:44:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9316715,3RIMG_27MAY2021_1114_L2B_CMK_V01R00.h5,2021-05-27T11:14:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9316757,3RIMG_27MAY2021_1144_L2B_CMK_V01R00.h5,2021-05-27T11:44:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9316813,3RIMG_27MAY2021_1214_L2B_CMK_V01R00.h5,2021-05-27T12:14:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9316843,3RIMG_27MAY2021_1244_L2B_CMK_V01R00.h5,2021-05-27T12:44:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9316884,3RIMG_27MAY2021_1314_L2B_CMK_V01R00.h5,2021-05-27T13:14:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9316971,3RIMG_27MAY2021_1414_L2B_CMK_V01R00.h5,2021-05-27T14:14:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9317014,3RIMG_27MAY2021_1444_L2B_CMK_V01R00.h5,2021-05-27T14:44:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9317038,3RIMG_27MAY2021_1514_L2B_CMK_V01R00.h5,2021-05-27T15:14:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9317078,3RIMG_27MAY2021_1544_L2B_CMK_V01R00.h5,2021-05-27T15:44:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9317120,3RIMG_27MAY2021_1614_L2B_CMK_V01R00.h5,2021-05-27T16:14:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9317164,3RIMG_27MAY2021_1644_L2B_CMK_V01R00.h5,2021-05-27T16:44:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9317205,3RIMG_27MAY2021_1714_L2B_CMK_V01R00.h5,2021-05-27T17:14:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9317242,3RIMG_27MAY2021_1744_L2B_CMK_V01R00.h5,2021-05-27T17:44:00Z,VECC,VECC_TS_03_20210527T03,thunderstorm_episode
9344925,3RIMG_08JUN2021_2015_L2B_CMK_V01R00.h5,2021-06-08T20:15:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9344969,3RIMG_08JUN2021_2045_L2B_CMK_V01R00.h5,2021-06-08T20:45:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9345009,3RIMG_08JUN2021_2115_L2B_CMK_V01R00.h5,2021-06-08T21:15:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9345055,3RIMG_08JUN2021_2145_L2B_CMK_V01R00.h5,2021-06-08T21:45:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9345091,3RIMG_08JUN2021_2215_L2B_CMK_V01R00.h5,2021-06-08T22:15:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9345128,3RIMG_08JUN2021_2245_L2B_CMK_V01R00.h5,2021-06-08T22:45:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9345155,3RIMG_08JUN2021_2315_L2B_CMK_V01R00.h5,2021-06-08T23:15:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9345200,3RIMG_08JUN2021_2345_L2B_CMK_V01R00.h5,2021-06-08T23:45:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9345245,3RIMG_09JUN2021_0015_L2B_CMK_V01R00.h5,2021-06-09T00:15:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9345292,3RIMG_09JUN2021_0045_L2B_CMK_V01R00.h5,2021-06-09T00:45:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9345335,3RIMG_09JUN2021_0115_L2B_CMK_V01R00.h5,2021-06-09T01:15:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9345380,3RIMG_09JUN2021_0145_L2B_CMK_V01R00.h5,2021-06-09T01:45:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9345434,3RIMG_09JUN2021_0215_L2B_CMK_V01R00.h5,2021-06-09T02:15:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9345490,3RIMG_09JUN2021_0245_L2B_CMK_V01R00.h5,2021-06-09T02:45:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9345552,3RIMG_09JUN2021_0315_L2B_CMK_V01R00.h5,2021-06-09T03:15:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9345604,3RIMG_09JUN2021_0345_L2B_CMK_V01R00.h5,2021-06-09T03:45:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9345658,3RIMG_09JUN2021_0415_L2B_CMK_V01R00.h5,2021-06-09T04:15:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9345707,3RIMG_09JUN2021_0445_L2B_CMK_V01R00.h5,2021-06-09T04:45:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9345757,3RIMG_09JUN2021_0515_L2B_CMK_V01R00.h5,2021-06-09T05:15:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9345819,3RIMG_09JUN2021_0545_L2B_CMK_V01R00.h5,2021-06-09T05:45:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9345886,3RIMG_09JUN2021_0615_L2B_CMK_V01R00.h5,2021-06-09T06:15:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9345957,3RIMG_09JUN2021_0645_L2B_CMK_V01R00.h5,2021-06-09T06:45:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9346003,3RIMG_09JUN2021_0715_L2B_CMK_V01R00.h5,2021-06-09T07:15:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9346057,3RIMG_09JUN2021_0745_L2B_CMK_V01R00.h5,2021-06-09T07:45:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9346101,3RIMG_09JUN2021_0815_L2B_CMK_V01R00.h5,2021-06-09T08:15:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9346155,3RIMG_09JUN2021_0845_L2B_CMK_V01R00.h5,2021-06-09T08:45:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9346199,3RIMG_09JUN2021_0915_L2B_CMK_V01R00.h5,2021-06-09T09:15:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9346251,3RIMG_09JUN2021_0945_L2B_CMK_V01R00.h5,2021-06-09T09:45:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9346296,3RIMG_09JUN2021_1015_L2B_CMK_V01R00.h5,2021-06-09T10:15:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9346343,3RIMG_09JUN2021_1045_L2B_CMK_V01R00.h5,2021-06-09T10:45:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9346378,3RIMG_09JUN2021_1115_L2B_CMK_V01R00.h5,2021-06-09T11:15:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9346426,3RIMG_09JUN2021_1145_L2B_CMK_V01R00.h5,2021-06-09T11:45:00Z,VABB,VABB_TS_02_20210608T22,thunderstorm_episode
9376845,3RIMG_22JUN2021_2015_L2B_CMK_V01R00.h5,2021-06-22T20:15:00Z,VABB,VABB_CTL_02_20210608T22,control
9376889,3RIMG_22JUN2021_2045_L2B_CMK_V01R00.h5,2021-06-22T20:45:00Z,VABB,VABB_CTL_02_20210608T22,control
9376929,3RIMG_22JUN2021_2115_L2B_CMK_V01R00.h5,2021-06-22T21:15:00Z,VABB,VABB_CTL_02_20210608T22,control
9376972,3RIMG_22JUN2021_2145_L2B_CMK_V01R00.h5,2021-06-22T21:45:00Z,VABB,VABB_CTL_02_20210608T22,control
9377024,3RIMG_22JUN2021_2215_L2B_CMK_V01R00.h5,2021-06-22T22:15:00Z,VABB,VABB_CTL_02_20210608T22,control
9377064,3RIMG_22JUN2021_2245_L2B_CMK_V01R00.h5,2021-06-22T22:45:00Z,VABB,VABB_CTL_02_20210608T22,control
9377104,3RIMG_22JUN2021_2315_L2B_CMK_V01R00.h5,2021-06-22T23:15:00Z,VABB,VABB_CTL_02_20210608T22,control
9377145,3RIMG_22JUN2021_2345_L2B_CMK_V01R00.h5,2021-06-22T23:45:00Z,VABB,VABB_CTL_02_20210608T22,control
9377193,3RIMG_23JUN2021_0015_L2B_CMK_V01R00.h5,2021-06-23T00:15:00Z,VABB,VABB_CTL_02_20210608T22,control
9377246,3RIMG_23JUN2021_0045_L2B_CMK_V01R00.h5,2021-06-23T00:45:00Z,VABB,VABB_CTL_02_20210608T22,control
9377289,3RIMG_23JUN2021_0115_L2B_CMK_V01R00.h5,2021-06-23T01:15:00Z,VABB,VABB_CTL_02_20210608T22,control
9377341,3RIMG_23JUN2021_0145_L2B_CMK_V01R00.h5,2021-06-23T01:45:00Z,VABB,VABB_CTL_02_20210608T22,control
9377385,3RIMG_23JUN2021_0215_L2B_CMK_V01R00.h5,2021-06-23T02:15:00Z,VABB,VABB_CTL_02_20210608T22,control
9377441,3RIMG_23JUN2021_0245_L2B_CMK_V01R00.h5,2021-06-23T02:45:00Z,VABB,VABB_CTL_02_20210608T22,control
9377509,3RIMG_23JUN2021_0315_L2B_CMK_V01R00.h5,2021-06-23T03:15:00Z,VABB,VABB_CTL_02_20210608T22,control
9377555,3RIMG_23JUN2021_0345_L2B_CMK_V01R00.h5,2021-06-23T03:45:00Z,VABB,VABB_CTL_02_20210608T22,control
9377602,3RIMG_23JUN2021_0415_L2B_CMK_V01R00.h5,2021-06-23T04:15:00Z,VABB,VABB_CTL_02_20210608T22,control
9377673,3RIMG_23JUN2021_0445_L2B_CMK_V01R00.h5,2021-06-23T04:45:00Z,VABB,VABB_CTL_02_20210608T22,control
9377727,3RIMG_23JUN2021_0515_L2B_CMK_V01R00.h5,2021-06-23T05:15:00Z,VABB,VABB_CTL_02_20210608T22,control
9377789,3RIMG_23JUN2021_0545_L2B_CMK_V01R00.h5,2021-06-23T05:45:00Z,VABB,VABB_CTL_02_20210608T22,control
9377847,3RIMG_23JUN2021_0615_L2B_CMK_V01R00.h5,2021-06-23T06:15:00Z,VABB,VABB_CTL_02_20210608T22,control
9377905,3RIMG_23JUN2021_0645_L2B_CMK_V01R00.h5,2021-06-23T06:45:00Z,VABB,VABB_CTL_02_20210608T22,control
9377957,3RIMG_23JUN2021_0715_L2B_CMK_V01R00.h5,2021-06-23T07:15:00Z,VABB,VABB_CTL_02_20210608T22,control
9378013,3RIMG_23JUN2021_0745_L2B_CMK_V01R00.h5,2021-06-23T07:45:00Z,VABB,VABB_CTL_02_20210608T22,control
9378062,3RIMG_23JUN2021_0815_L2B_CMK_V01R00.h5,2021-06-23T08:15:00Z,VABB,VABB_CTL_02_20210608T22,control
9378118,3RIMG_23JUN2021_0845_L2B_CMK_V01R00.h5,2021-06-23T08:45:00Z,VABB,VABB_CTL_02_20210608T22,control
9378166,3RIMG_23JUN2021_0915_L2B_CMK_V01R00.h5,2021-06-23T09:15:00Z,VABB,VABB_CTL_02_20210608T22,control
9378228,3RIMG_23JUN2021_0945_L2B_CMK_V01R00.h5,2021-06-23T09:45:00Z,VABB,VABB_CTL_02_20210608T22,control
9378284,3RIMG_23JUN2021_1015_L2B_CMK_V01R00.h5,2021-06-23T10:15:00Z,VABB,VABB_CTL_02_20210608T22,control
9378348,3RIMG_23JUN2021_1045_L2B_CMK_V01R00.h5,2021-06-23T10:45:00Z,VABB,VABB_CTL_02_20210608T22,control
9378398,3RIMG_23JUN2021_1115_L2B_CMK_V01R00.h5,2021-06-23T11:15:00Z,VABB,VABB_CTL_02_20210608T22,control
9378448,3RIMG_23JUN2021_1145_L2B_CMK_V01R00.h5,2021-06-23T11:45:00Z,VABB,VABB_CTL_02_20210608T22,control
9514602,3RIMG_28AUG2021_0015_L2B_CMK_V01R00.h5,2021-08-28T00:15:00Z,VIDP,VIDP_CTL_01_20210910T23,control
9514613,3RIMG_28AUG2021_0045_L2B_CMK_V01R00.h5,2021-08-28T00:45:00Z,VIDP,VIDP_CTL_01_20210910T23,control
9514657,3RIMG_28AUG2021_0115_L2B_CMK_V01R00.h5,2021-08-28T01:15:00Z,VIDP,VIDP_CTL_01_20210910T23,control
9514755,3RIMG_28AUG2021_0145_L2B_CMK_V01R00.h5,2021-08-28T01:45:00Z,VIDP,VIDP_CTL_01_20210910T23,control
9514676,3RIMG_28AUG2021_0415_L2B_CMK_V01R00.h5,2021-08-28T04:15:00Z,VIDP,VIDP_CTL_01_20210910T23,control
9514695,3RIMG_28AUG2021_0445_L2B_CMK_V01R00.h5,2021-08-28T04:45:00Z,VIDP,VIDP_CTL_01_20210910T23,control
9514694,3RIMG_28AUG2021_0515_L2B_CMK_V01R00.h5,2021-08-28T05:15:00Z,VIDP,VIDP_CTL_01_20210910T23,control
9514779,3RIMG_28AUG2021_0545_L2B_CMK_V01R00.h5,2021-08-28T05:45:00Z,VIDP,VIDP_CTL_01_20210910T23,control
9514825,3RIMG_28AUG2021_0615_L2B_CMK_V01R00.h5,2021-08-28T06:15:00Z,VIDP,VIDP_CTL_01_20210910T23,control
9514896,3RIMG_28AUG2021_0645_L2B_CMK_V01R00.h5,2021-08-28T06:45:00Z,VIDP,VIDP_CTL_01_20210910T23,control
9514915,3RIMG_28AUG2021_0715_L2B_CMK_V01R00.h5,2021-08-28T07:15:00Z,VIDP,VIDP_CTL_01_20210910T23,control
9514959,3RIMG_28AUG2021_0745_L2B_CMK_V01R00.h5,2021-08-28T07:45:00Z,VIDP,VIDP_CTL_01_20210910T23,control
9514990,3RIMG_28AUG2021_0815_L2B_CMK_V01R00.h5,2021-08-28T08:15:00Z,VIDP,VIDP_CTL_01_20210910T23,control
9515034,3RIMG_28AUG2021_0845_L2B_CMK_V01R00.h5,2021-08-28T08:45:00Z,VIDP,VIDP_CTL_01_20210910T23,control
9515088,3RIMG_28AUG2021_0915_L2B_CMK_V01R00.h5,2021-08-28T09:15:00Z,VIDP,VIDP_CTL_01_20210910T23,control
9515113,3RIMG_28AUG2021_0945_L2B_CMK_V01R00.h5,2021-08-28T09:45:00Z,VIDP,VIDP_CTL_01_20210910T23,control
9515207,3RIMG_28AUG2021_1015_L2B_CMK_V01R00.h5,2021-08-28T10:15:00Z,VIDP,VIDP_CTL_01_20210910T23,control
9515194,3RIMG_28AUG2021_1045_L2B_CMK_V01R00.h5,2021-08-28T10:45:00Z,VIDP,VIDP_CTL_01_20210910T23,control
9516235,3RIMG_28AUG2021_1115_L2B_CMK_V01R00.h5,2021-08-28T11:15:00Z,VIDP,VIDP_CTL_01_20210910T23,control
9516218,3RIMG_28AUG2021_1145_L2B_CMK_V01R00.h5,2021-08-28T11:45:00Z,VIDP,VIDP_CTL_01_20210910T23,control
9516167,3RIMG_28AUG2021_1215_L2B_CMK_V01R00.h5,2021-08-28T12:15:00Z,VIDP,VIDP_CTL_01_20210910T23,control
9516117,3RIMG_28AUG2021_1245_L2B_CMK_V01R00.h5,2021-08-28T12:45:00Z,VIDP,VIDP_CTL_01_20210910T23,control
9516141,3RIMG_28AUG2021_1315_L2B_CMK_V01R00.h5,2021-08-28T13:15:00Z,VIDP,VIDP_CTL_01_20210910T23,control
9516135,3RIMG_28AUG2021_1345_L2B_CMK_V01R00.h5,2021-08-28T13:45:00Z,VIDP,VIDP_CTL_01_20210910T23,control
9537336,3RIMG_11SEP2021_0015_L2B_CMK_V01R00.h5,2021-09-11T00:15:00Z,VIDP,VIDP_TS_01_20210910T23,thunderstorm_episode
9537376,3RIMG_11SEP2021_0045_L2B_CMK_V01R00.h5,2021-09-11T00:45:00Z,VIDP,VIDP_TS_01_20210910T23,thunderstorm_episode
9537413,3RIMG_11SEP2021_0115_L2B_CMK_V01R00.h5,2021-09-11T01:15:00Z,VIDP,VIDP_TS_01_20210910T23,thunderstorm_episode
9537454,3RIMG_11SEP2021_0145_L2B_CMK_V01R00.h5,2021-09-11T01:45:00Z,VIDP,VIDP_TS_01_20210910T23,thunderstorm_episode
9537497,3RIMG_11SEP2021_0215_L2B_CMK_V01R00.h5,2021-09-11T02:15:00Z,VIDP,VIDP_TS_01_20210910T23,thunderstorm_episode
9537552,3RIMG_11SEP2021_0245_L2B_CMK_V01R00.h5,2021-09-11T02:45:00Z,VIDP,VIDP_TS_01_20210910T23,thunderstorm_episode
9537614,3RIMG_11SEP2021_0315_L2B_CMK_V01R00.h5,2021-09-11T03:15:00Z,VIDP,VIDP_TS_01_20210910T23,thunderstorm_episode
9537664,3RIMG_11SEP2021_0345_L2B_CMK_V01R00.h5,2021-09-11T03:45:00Z,VIDP,VIDP_TS_01_20210910T23,thunderstorm_episode
9537705,3RIMG_11SEP2021_0415_L2B_CMK_V01R00.h5,2021-09-11T04:15:00Z,VIDP,VIDP_TS_01_20210910T23,thunderstorm_episode
9537754,3RIMG_11SEP2021_0445_L2B_CMK_V01R00.h5,2021-09-11T04:45:00Z,VIDP,VIDP_TS_01_20210910T23,thunderstorm_episode
9537799,3RIMG_11SEP2021_0515_L2B_CMK_V01R00.h5,2021-09-11T05:15:00Z,VIDP,VIDP_TS_01_20210910T23,thunderstorm_episode
9537847,3RIMG_11SEP2021_0545_L2B_CMK_V01R00.h5,2021-09-11T05:45:00Z,VIDP,VIDP_TS_01_20210910T23,thunderstorm_episode
9537894,3RIMG_11SEP2021_0615_L2B_CMK_V01R00.h5,2021-09-11T06:15:00Z,VIDP,VIDP_TS_01_20210910T23,thunderstorm_episode
9537949,3RIMG_11SEP2021_0645_L2B_CMK_V01R00.h5,2021-09-11T06:45:00Z,VIDP,VIDP_TS_01_20210910T23,thunderstorm_episode
9537992,3RIMG_11SEP2021_0715_L2B_CMK_V01R00.h5,2021-09-11T07:15:00Z,VIDP,VIDP_TS_01_20210910T23,thunderstorm_episode
9538043,3RIMG_11SEP2021_0745_L2B_CMK_V01R00.h5,2021-09-11T07:45:00Z,VIDP,VIDP_TS_01_20210910T23,thunderstorm_episode
9538090,3RIMG_11SEP2021_0815_L2B_CMK_V01R00.h5,2021-09-11T08:15:00Z,VIDP,VIDP_TS_01_20210910T23,thunderstorm_episode
9538131,3RIMG_11SEP2021_0845_L2B_CMK_V01R00.h5,2021-09-11T08:45:00Z,VIDP,VIDP_TS_01_20210910T23,thunderstorm_episode
9538174,3RIMG_11SEP2021_0915_L2B_CMK_V01R00.h5,2021-09-11T09:15:00Z,VIDP,VIDP_TS_01_20210910T23,thunderstorm_episode
9538222,3RIMG_11SEP2021_0945_L2B_CMK_V01R00.h5,2021-09-11T09:45:00Z,VIDP,VIDP_TS_01_20210910T23,thunderstorm_episode
